Nom_usuel,Service_AI,Sous-servi,Equipe_AIO,Code_posta,Adresse_si,Commune_si,NOM_COMM,insee,Code_AIOT,latitude,longitude,result_lab,result_sco,result_s_1,result_typ,result_id,result_hou,result_nam,result_str,result_pos,result_cit,result_con,result_c_1,result_old,result_o_1,result_dis,result_sta,Distance,Statut_IED,Statut_Sev,nb_points,groupe_id
PURFER (Ex LLORENS),DREAL PACA,UD 13,PÃ´le DÃ©chet MatÃ©riau,"13011",35 Boulevard de la Barasse,MARSEILLE,MARSEILLE,"13055","6402458",43.286293999999998,5.476815000000000,35 Boulevard de la barasse rn 8 13011 Marseille,0.598085714285714,"0.39884806526806527",housenumber,13211_nczfy3_00035,"35",35 Boulevard de la barasse rn 8,Boulevard de la barasse rn 8,"13011",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13211",,,Marseille 11e Arrondissement,ok,1.538417333683522,Non,Non Seveso,"1","648"
RDT13 CT NORD,DREAL PACA,UD 13,PÃ´le DÃ©chet MatÃ©riau,"13015",Centre de Transfert Nord (CTN) Les Aygalades - Chemin de la Commanderie,MARSEILLE,MARSEILLE,"13055","6406569",43.343544000000001,5.361347000000000,Chemin de la commanderie 13015 Marseille,0.410632673796791,"0.3656282608695652",street,13215_2464,,Chemin de la commanderie,Chemin de la commanderie,"13015",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13215",,,Marseille 15e Arrondissement,ok,294.821087110606811,Non,Non Seveso,"1","545"
REFUGE SAINT ROCH,DDPP 13,SPAE 13,SPAE,"13011",- 42 montÃ©e du cdt de Robien,MARSEILLE,MARSEILLE,"13055","6411666",43.290148000000002,5.487966000000000,42 MontÃ©e commandant de robien 13011 Marseille,0.516495740971357,,housenumber,13211_2456_00042,"42",42 MontÃ©e commandant de robien,MontÃ©e commandant de robien,"13011",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13211",,,Marseille 11e Arrondissement,ok,413.946110949243689,Non,Non Seveso,"1","654"
RTM La Rose mÃ©tro,DREAL PACA,UD 13,Equipe Marseille,"13013",80  Bld du MÃ©tro,MARSEILLE,MARSEILLE,"13055","6403668",43.326687000000000,5.422776000000000,Avenue de la rose 13013 Marseille,0.442430059612519,"0.44202222523744905",street,13213_8052,,Avenue de la rose,Avenue de la rose,"13013",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13213",,,Marseille 13e Arrondissement,ok,944.203069833544987,Non,Non Seveso,"1","622"
RTM Extension La Rose surface,DREAL PACA,UD 13,Equipe Marseille,"13013",3  rue Paul Langevin,MARSEILLE,MARSEILLE,"13055","6409399",43.343417000000002,5.431374000000000,Rue paul langevin 13013 Marseille,0.473836233766234,,street,13213_6901,,Rue paul langevin,Rue paul langevin,"13013",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13213",,,Marseille 13e Arrondissement,ok,376.982062996095806,Non,Non Seveso,"1","627"
SAINT LOUIS SUCRE (EX GENERALE SUCRIERE),DREAL PACA,UD 13,Equipe Marseille,"13015",336 RUE DE LYON,MARSEILLE,MARSEILLE,"13055","6400619",43.336165999999999,5.363257000000000,336 Rue de lyon 13015 Marseille,0.434526363636364,,housenumber,13215_5523_00336,"336",336 Rue de lyon,Rue de lyon,"13015",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13215",,,Marseille 15e Arrondissement,ok,59.271638566102808,Non,Non Seveso,"1","549"
SAS ELIAV ex : ELIAV 26 LUSSAC,DREAL PACA,UD 13,Equipe Marseille,"13014",26 bld Gay Lussac,MARSEILLE,MARSEILLE,"13055","6403851",43.335858999999999,5.374374000000000,Boulevard gay lussac 13014 Marseille,0.388896363636364,"0.24733830188679243",street,13214_3959,,Boulevard gay lussac,Boulevard gay lussac,"13014",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13214",,,Marseille 14e Arrondissement,ok,146.457421340907899,Non,Non Seveso,"1","575"
SATRAM (ex CAZORLA JOSEPH),DREAL PACA,UD 13,PÃ´le DÃ©chet MatÃ©riau,"13015",12  Rue Augustin ROUX,MARSEILLE,MARSEILLE,"13055","6400721",43.349181999999999,5.362005000000000,12 Rue augustin roux 13015 Marseille,0.541243663911846,,housenumber,13215_0639_00012,"12",12 Rue augustin roux,Rue augustin roux,"13015",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13215",,,Marseille 15e Arrondissement,ok,76.059061946332974,Non,Non Seveso,"1","547"
SSTM,DREAL PACA,UD 13,PÃ´le Chronique Risque,"13015",540 CHEMIN DE LA MADRAGUE VILLE,MARSEILLE,MARSEILLE,"13055","6400776",43.347084000000002,5.355510000000000,540 Chemin de la madrague ville 13015 Marseille,0.802220494417863,"0.4960645454545454",housenumber,13215_5546_00540,"540",540 Chemin de la madrague ville,Chemin de la madrague ville,"13015",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13215",,,Marseille 15e Arrondissement,ok,96.277431660020198,Oui,Seveso seuil bas,"1","536"
SCI COMPLEXE VALBARELLE,DREAL PACA,UD 13,Equipe Marseille,"13011",189 boulevard de la Valbarelle,MARSEILLE,MARSEILLE,"13055","6412314",43.287568000000000,5.448740000000000,Boulevard de la valbarelle 13011 Marseille,0.560090606060606,"0.43933181818181816",street,13211_9288,,Boulevard de la valbarelle,Boulevard de la valbarelle,"13011",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13211",,,Marseille 11e Arrondissement,ok,420.633308839133690,Non,Non Seveso,"1","638"
SCI HAMMERSON,DREAL PACA,UD 13,PÃ´le DÃ©chet MatÃ©riau,"13002",CENTRE COMMERCIAL LES TERRASSES DU PORT 9  Quai du Lazaret,MARSEILLE,MARSEILLE,"13055","6407074",43.307350000000000,5.366023000000000,9 Boulevard saade - quai lazaret 13002 Marseille,0.319300754716981,,housenumber,13202_5168_00009,"9",9 Boulevard saade - quai lazaret,Boulevard saade - quai lazaret,"13002",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13202",,,Marseille 2e Arrondissement,ok,115.382924303449201,Non,Non Seveso,"1","556"
SEM,DREAL PACA,UD 13,Equipe Marseille,"13012",Station Saint-BarnabÃ©,MARSEILLE,MARSEILLE,"13055","6400686",43.304194000000003,5.411981000000000,Avenue de saint barnabe 13012 Marseille,0.565670505050505,"0.4021128912071535",street,13212_8255,,Avenue de saint barnabe,Avenue de saint barnabe,"13012",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13212",,,Marseille 12e Arrondissement,ok,1392.253016563534402,Non,Non Seveso,"1","610"
SEMOULERIE PANZANI (ex Bellevue),DREAL PACA,UD 13,PÃ´le Chronique Risque,"13013",131  avenue Corot,MARSEILLE,MARSEILLE,"13055","6400688",43.324216000000000,5.403561000000000,131 Avenue corot 13013 Marseille,0.480227593582888,,housenumber,13213_2566_00131,"131",131 Avenue corot,Avenue corot,"13013",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13213",,,Marseille 13e Arrondissement,ok,3909.677675586740861,Oui,Non Seveso,"1","603"
SERAMM Usine des boues,DREAL PACA,UD 13,PÃ´le Chronique Risque,"13009",220 Chemin de Morgiou,MARSEILLE,MARSEILLE,"13055","6402259",43.235334999999999,5.410712000000000,Chemin vicinal de morgiou 13009 Marseille,0.485941212121212,"0.41472363636363635",street,13209_6321,,Chemin vicinal de morgiou,Chemin vicinal de morgiou,"13009",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13209",,,Marseille 9e Arrondissement,ok,1567.246817946390365,Oui,Non Seveso,"1","607"
SILIM,DREAL PACA,UD 13,PÃ´le DÃ©chet MatÃ©riau,"13015",Centre Tri Aygalades 99 avenue des Aygalades,MARSEILLE,MARSEILLE,"13055","6406581",43.345140000000001,5.366016000000000,Chemin d' acces gare st louis/aygalades 13015 Marseille,0.392857070707071,,street,13215_4dvuph,,Chemin d' acces gare st louis/aygalades,Chemin d' acces gare st louis/aygalades,"13015",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13215",,,Marseille 15e Arrondissement,ok,650.587079867887383,Non,Non Seveso,"1","555"
SMMI (ex : ATELIERS LOUIS GALLI),DREAL PACA,UD 13,Equipe Marseille,"13016",33  chemin de Saint Henri,MARSEILLE,MARSEILLE,"13055","6409471",43.356696999999997,5.334085000000000,33 Chemin vicinal de saint henri 13016 Marseille,0.501329236812570,"0.4121406765327695",housenumber,13216_8323_00033,"33",33 Chemin vicinal de saint henri,Chemin vicinal de saint henri,"13016",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13216",,,Marseille 16e Arrondissement,ok,21.185748842382630,Non,Non Seveso,"1","524"
SMRI,DREAL PACA,UD 13,PÃ´le DÃ©chet MatÃ©riau,"13016",400  chemin du littoral,MARSEILLE,MARSEILLE,"13055","6400621",43.348610000000001,5.343358000000000,400 Chemin du littoral 13016 Marseille,0.758601212121212,"0.5220536906377204",housenumber,13216_5322_00400,"400",400 Chemin du littoral,Chemin du littoral,"13016",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13216",,,Marseille 16e Arrondissement,ok,406.005699754222348,Non,Non Seveso,"1","528"
SNCF TECHNICENTRE BLANCARDE,DREAL PACA,UD 13,Equipe Marseille,"13012",38 traverse de la TrÃ©varesse,MARSEILLE,MARSEILLE,"13055","6400692",43.296841999999998,5.414795000000000,38 Traverse de la trevaresse 13012 Marseille,0.562821416765053,,housenumber,13212_qdw9ka_00038,"38",38 Traverse de la trevaresse,Traverse de la trevaresse,"13012",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13212",,,Marseille 12e Arrondissement,ok,7.476314648041570,Non,Non Seveso,"1","614"
SODEXO,DDPP 13,SPAE 13,SPAE,"13010",Cuisine Centrale de Marseille 54 boulevard Pont de Vivaux,MARSEILLE,MARSEILLE,"13055","6409509",43.280189999999997,5.419851000000000,54 Boulevard de pont de vivaux 13010 Marseille,0.547256149732620,,housenumber,13210_7445_00054,"54",54 Boulevard de pont de vivaux,Boulevard de pont de vivaux,"13010",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13210",,,Marseille 10e Arrondissement,ok,18.625151399352760,Non,Non Seveso,"1","618"
CARREDIS,DREAL PACA,UD 13,PÃ´le Chronique Risque,"13002",Gare d'Arenc 14 rue d'Antoine,MARSEILLE,MARSEILLE,"13055","6402768",43.316237999999998,5.367057000000000,14 Rue d'anthoine 13002 Marseille,0.496771162444113,"0.41830727272727275",housenumber,13202_0403_00014,"14",14 Rue d'anthoine,Rue d'anthoine,"13002",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13202",,,Marseille 2e Arrondissement,ok,27.169130819988425,Non,Non Seveso,"1","559"
SOGIMA,DREAL PACA,UD 13,Equipe Marseille,"13003",CopropriÃ©tÃ© Pole Media BELLE de MAI 37  rue Guibal,MARSEILLE,MARSEILLE,"13055","6404856",43.308576000000002,5.388855000000000,37 Rue guibal 13003 Marseille,0.384955785123967,,housenumber,13203_4295_00037,"37",37 Rue guibal,Rue guibal,"13003",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13203",,,Marseille 3e Arrondissement,ok,0.339602553414142,Non,Non Seveso,"1","594"
SPA MARSEILLE PROVENCE,DDPP 13,SPAE 13,SPAE,"13011",- 31 montee du cdt de Robien,MARSEILLE,MARSEILLE,"13055","6411665",43.289805000000001,5.482647000000000,MontÃ©e commandant de robien 13011 Marseille,0.451994032634033,,street,13211_2456,,MontÃ©e commandant de robien,MontÃ©e commandant de robien,"13011",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13211",,,Marseille 11e Arrondissement,ok,299.282831863473973,Non,Non Seveso,"1","651"
SPUR ENVIRONNEMENT Marseille,DREAL PACA,UD 13,PÃ´le DÃ©chet MatÃ©riau,"13013",228  rue de CHATEAU GOMBERT,MARSEILLE,MARSEILLE,"13055","6400699",43.351885000000003,5.435471000000000,Avenue de chateau gombert 13013 Marseille,0.489146754890679,"0.46126251402918067",street,13213_2158,,Avenue de chateau gombert,Avenue de chateau gombert,"13013",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13213",,,Marseille 13e Arrondissement,ok,617.767175291595436,Oui,Non Seveso,"1","628"
SUD MOTEURS (ex At Provx RÃ©p Naval),DREAL PACA,UD 13,Equipe Marseille,"13002",2  Boulevard des Bassins de Radoub,MARSEILLE,MARSEILLE,"13055","6404162",43.301763000000001,5.373430000000000,2 Boulevard des dames 13002 Marseille,0.376662806324111,"0.3510381237911025",housenumber,13202_2688_00002,"2",2 Boulevard des dames,Boulevard des dames,"13002",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13202",,,Marseille 2e Arrondissement,ok,3021.711988740323250,Non,Non Seveso,"1","572"
SURPLUS MARSEILLE,DREAL PACA,UD 13,PÃ´le DÃ©chet MatÃ©riau,"13015",181 Rue de Lyon,MARSEILLE,MARSEILLE,"13055","6405436",43.331035999999997,5.364835000000000,181 Rue de lyon 13015 Marseille,0.575940505050505,,housenumber,13215_5523_00181,"181",181 Rue de lyon,Rue de lyon,"13015",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13215",,,Marseille 15e Arrondissement,ok,2.203463358603296,Non,Non Seveso,"1","552"
TEP (TRANSPORT ENTRETIEN PHOCEEN,DREAL PACA,UD 13,PÃ´le DÃ©chet MatÃ©riau,"13014",10 rue Charles TELLIER,MARSEILLE,MARSEILLE,"13055","6400707",43.335138000000001,5.371047000000000,10 Rue charles tellier 13014 Marseille,0.506452121212121,,housenumber,13214_2098_00010,"10",10 Rue charles tellier,Rue charles tellier,"13014",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13214",,,Marseille 14e Arrondissement,ok,48.369802593594400,Ex IED - MTD,Non Seveso,"1","568"
TERRASSEMENT ROUSSEL TRAVAUX PUBLICS,DREAL PACA,UD 13,PÃ´le DÃ©chet MatÃ©riau,"13016",CarriÃ¨re du Vallon  route du rove  45 chemin de la Nerthe Parcelle 909 B 31,MARSEILLE,MARSEILLE,"13055","6413924",43.367941000000002,5.305827000000000,Chemin de la nerthe 13016 Marseille,0.296757258848022,"0.26240906377204887",street,13216_6498,,Chemin de la nerthe,Chemin de la nerthe,"13016",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13216",,,Marseille 16e Arrondissement,ok,556.919378593610872,Non,Non Seveso,"1","509"
TPA,DREAL PACA,UD 13,PÃ´le DÃ©chet MatÃ©riau,"13016",BP 9 Poste 145 PAM,MARSEILLE,MARSEILLE,"13055","6404570",43.360641999999999,5.327170000000000,Traverse de la poste 13016 Marseille,0.428021652892562,,street,13216_7487,,Traverse de la poste,Traverse de la poste,"13016",Marseille,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13216",,,Marseille 16e Arrondissement,ok,898.596314684331901,Oui,Non Seveso,"1","518"
ARAGON,DREAL PACA,UD 13,PÃ´le DÃ©chet MatÃ©riau,"13117",La Roche PercÃ©e,MARTIGUES,MARTIGUES,"13056","6400929",43.395456000000003,5.074579000000000,Rue de la Roche PercÃ©e 13500 Martigues,0.522680983302412,"0.5000727910685805",street,13056_1823,,Rue de la Roche PercÃ©e,Rue de la Roche PercÃ©e,"13500",Martigues,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13056",,,,ok,49.937499571464421,Non,Non Seveso,"1","349"
ASPHALTEX,DREAL PACA,UD 13,Equipe Martigues,"13500",Lieu-dit LAVERA Rue Pierre Laplace,MARTIGUES,MARTIGUES,"13056","6413155",43.393383999999998,4.992928000000000,Route Pierre Laplace 13117 Martigues,0.402578989898990,"0.36285656565656565",street,13056_1091,,Route Pierre Laplace,Route Pierre Laplace,"13117",Martigues,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13056",,,,ok,78.258663314928839,Non,Non Seveso,"1","254"
BM CHIMIE,DREAL PACA,UD 13,Equipe Martigues,"13117",Avenue de Lascos ZI Sud.BP 46,MARTIGUES,MARTIGUES,"13056","6402522",43.387538999999997,5.025984000000000,Avenue des Lilas 13117 Martigues,0.456934949494949,"0.4193445454545454",street,13056_1170,,Avenue des Lilas,Avenue des Lilas,"13117",Martigues,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13056",,,,ok,1385.312530952830912,Non,Non Seveso,"1","294"
Centre Production Thermique Ponteau,DREAL PACA,UD 13,PÃ´le Chronique Risque,"13117",Route des Laurons - LAVERA BP 35,MARTIGUES,MARTIGUES,"13056","6401061",43.353077999999996,5.028123000000000,Rue des Laurons 13117 Martigues,0.363321322314050,"0.338753926073926",street,13056_1123,,Rue des Laurons,Rue des Laurons,"13117",Martigues,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13056",,,,ok,788.277207827882535,Oui,Non Seveso,"1","300"
ETSA Martigues,DREAL PACA,UD 13,Equipe Martigues,"13117",54  Rue Volta,MARTIGUES,MARTIGUES,"13056","6409650",43.353192999999997,5.028466000000000,54 Rue des Laurons 13117 Martigues,0.446509665071770,"0.4292300596125186",housenumber,13056_1123_00054,"54",54 Rue des Laurons,Rue des Laurons,"13117",Martigues,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13056",,,,ok,3655.023903341335426,Non,Non Seveso,"1","301"
GANAYE IN STOCK (ex UNIVAR),DREAL PACA,UD 13,PÃ´le Seveso,"13117",4 rue Jacques de Vaucanson Z I de Martigues Sud,MARTIGUES,MARTIGUES,"13056","6400946",43.395279000000002,5.035515000000000,4 Rue Jacques de Vaucanson 13117 Martigues,0.453705647969052,,housenumber,13056_2134_00004,"4",4 Rue Jacques de Vaucanson,Rue Jacques de Vaucanson,"13117",Martigues,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13056",,,,ok,13.935999141717677,Non,Seveso seuil haut,"1","311"
GAZECHIM,DREAL PACA,UD 13,PÃ´le Seveso,"13117",2  Route  GAY LUSSAC Zone Portuaire,MARTIGUES,MARTIGUES,"13056","6400947",43.397357000000000,5.024633000000000,2 Route de Gay Lussac 13500 Martigues,0.444300553359684,"0.40108779220779217",housenumber,13056_kdts6o_00002,"2",2 Route de Gay Lussac,Route de Gay Lussac,"13500",Martigues,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13056",,,,ok,732.080238991315696,Non,Seveso seuil haut,"1","292"
GEOGAZ,DREAL PACA,UD 13,PÃ´le Seveso,"13117",3  route Gay LUSSAC ZI de Lavera,MARTIGUES,MARTIGUES,"13056","6400948",43.397320000000001,5.024821000000000,3 Route de Gay Lussac 13500 Martigues,0.511293251155624,"0.49496119402985067",housenumber,13056_kdts6o_00003,"3",3 Route de Gay Lussac,Route de Gay Lussac,"13500",Martigues,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13056",,,,ok,960.914293620860576,Non,Seveso seuil haut,"1","293"
LAVERA ENERGIES SNC,DREAL PACA,UD 13,PÃ´le Seveso,"13117",B.P. 13 Avenue du Gros Mourre Lavera,MARTIGUES,MARTIGUES,"13056","6401519",43.394669000000000,5.023024000000000,Avenue du Gros Mourre 13117 Martigues,0.477822009569378,"0.37489556025369974",locality,13056_0899,,Avenue du Gros Mourre,,"13117",Martigues,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13056",,,,ok,1850.393727173580601,Oui,Non Seveso,"1","290"
MAMP_ISDND Vallon du fou,DREAL PACA,UD 13,PÃ´le DÃ©chet MatÃ©riau,"13117",CSDU du Vallon du Fou le Vallon du Fou,MARTIGUES,MARTIGUES,"13056","6404706",43.355992999999998,5.033866000000000,Chemin du Vallon de Cavalas 13117 Martigues,0.362372301740812,"0.29607920948616595",street,13056_0346,,Chemin du Vallon de Cavalas,Chemin du Vallon de Cavalas,"13117",Martigues,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13056",,,,ok,5580.474366352063043,Oui,Non Seveso,"1","307"
MEDITERRANEE-SERVICES-INDUSTRIES,DREAL PACA,UD 13,PÃ´le DÃ©chet MatÃ©riau,"13117",7 rue BarthÃ©lÃ©my Thimonnier ECOPOLIS SUD  Z.I. Sud,MARTIGUES,MARTIGUES,"13056","6400954",43.394813999999997,5.031968000000000,7 Rue Barthelemy Thimonnier 13500 Martigues,0.384931423670669,,housenumber,13056_2057_00007,"7",7 Rue Barthelemy Thimonnier,Rue Barthelemy Thimonnier,"13500",Martigues,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13056",,,,ok,75.998098336196250,Non,Non Seveso,"1","304"
DECHETERIE DE MARTIGUES CROIX SAINTE,DREAL PACA,UD 13,PÃ´le DÃ©chet MatÃ©riau,"13117",Quartier Croix Sainte,MARTIGUES,MARTIGUES,"13056","6409534",43.386023999999999,5.026665000000000,Montee des Marguerites 13117 Martigues,0.386499893048128,"0.3842260997067449",street,13056_1300,,Montee des Marguerites,Montee des Marguerites,"13117",Martigues,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13056",,,,ok,2050.932629902515600,Non,Non Seveso,"1","296"
NAPHTACHIMIE,DREAL PACA,UD 13,PÃ´le Seveso,"13500",2 Avenue dâ€™Auguette --,MARTIGUES,MARTIGUES,"13056","100000605",43.385086999999999,5.020578000000000,2 Auguette 13500 Martigues,0.476016466552316,"0.4368103896103896",housenumber,13056_kthkqy_00002,"2",2 Auguette,Auguette,"13500",Martigues,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13056",,,,ok,1206.424957264500335,Oui,Seveso seuil haut,"1","284"
OXOCHIMIE,DREAL PACA,UD 13,PÃ´le Seveso,"13117",BP nÂ° 3,MARTIGUES,MARTIGUES,"13056","6400956",43.351253000000000,5.023847000000000,Chemin de Bonnieu 13117 Martigues,0.430690641711230,"0.40490080808080803",street,13056_0179,,Chemin de Bonnieu,Chemin de Bonnieu,"13117",Martigues,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13056",,,,ok,3590.892194301212385,Non,Seveso seuil haut,"1","291"
PAPREC,DREAL PACA,UD 13,PÃ´le DÃ©chet MatÃ©riau,"13117",Rue Jacques de Vaucanson ZAC ECOPOLIS SUD,MARTIGUES,MARTIGUES,"13056","6405304",43.393250999999999,5.035109000000000,Rue Jacques de Vaucanson 13117 Martigues,0.571021264822134,"0.2528277056277056",street,13056_2134,,Rue Jacques de Vaucanson,Rue Jacques de Vaucanson,"13117",Martigues,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13056",,,,ok,218.758691226228734,Non,Non Seveso,"1","309"
PURFER Caronte (ex GDE Caronte),DREAL PACA,UD 13,PÃ´le DÃ©chet MatÃ©riau,"13500",13 BD MARITIME,MARTIGUES,MARTIGUES,"13056","6410502",43.404654000000001,5.020618000000000,13 Boulevard Maritime 13500 Martigues,0.421869797979798,"0.356381749136939",housenumber,13056_1241_00013,"13",13 Boulevard Maritime,Boulevard Maritime,"13500",Martigues,"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur","13056",,,,ok,562.586401523709810,Non,Non Seveso,"1","285"
